FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5860,5860,21,0,"Fast foods, pizza, cheese, regular crust, frozen, cooked","Aliments pr阾s ?manger, pizza avec fromage, cro鹴e r間uli鑢e, congel閑, cuite",2005-03-04,2005-03-01,21224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,5861,21,0,"Fast foods, pizza, cheese, rising crust, frozen, cooked","Aliments pr阾s ?manger, pizza, avec fromage, cro鹴e l鑦e-au-four, congel閑, cuite",2005-03-04,2005-03-01,21225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5862,5862,21,0,"Fast foods, pizza, cheese, meat and vegetable, regular crust, frozen, cooked","Aliments pr阾s ?manger, pizza avec fromage, viande et l間umes, cro鹴e r間uli鑢e, congel閑, cuite",2005-03-04,2005-03-01,21226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5863,5863,21,0,"Fast foods, pizza, cheese, meat and vegetable, rising crust, frozen, cooked","Aliments pr阾s ?manger, pizza avec viande et l間umes, cro鹴e l鑦e-au-four, congel閑, cuite",2005-03-04,2005-03-01,21227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5864,5864,21,0,"Fast foods, entree, chicken, breaded and fried, boneless, plain","Aliments pr阾s ?manger, plat principal, poulet, pan?et frit, d閟oss? nature",2005-03-04,2005-03-01,21229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5866,5866,22,0,"Chili without beans, canned","Chili sans haricots, conserve",2005-03-04,2005-03-01,22911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5867,5867,22,0,"Spaghetti, with meatballs in tomato sauce, canned","Spaghetti avec boulettes de viande dans une sauce aux tomates, conserve",2005-03-04,2005-03-01,22912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5868,5868,22,0,"Spaghetti, without meat, canned","Spaghetti sans viande, conserve",2005-03-04,2005-03-01,22914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5869,5869,22,0,"Lasagna with meat and sauce, low fat, frozen","Lasagne avec viande et sauce, faible en gras, congel閑",2005-03-04,2005-03-01,22915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5870,5870,22,0,"Lasagna with meat and sauce, frozen","Lasagne avec viande et sauce, congel閑",2005-03-04,2005-03-01,22916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5871,5871,15,28,"Agutuk, native, fish/berry with seal oil (Alaskan ice cream)","Agutuk, autochtone, poisson/baie avec huile de phoque (Cr鑝e glac閑 alaskienne)",2005-03-04,2005-03-01,35001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5872,5872,15,28,"Agutuk, native, fish with shortening (Alaskan ice cream)","Agutuk, autochtone, poisson avec shortening (Cr鑝e glac閑 alaskienne)",2005-03-04,2005-03-01,35225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5873,5873,17,28,"Game meat, native, agutuk, meat-caribou (Alaskan ice cream)","Gibier, viande, autoch, agutuk, viande de caribou (cr鑝e glac閑 alaskienne)",2005-03-04,2005-03-01,35003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5874,5874,15,28,"Ascidians, native (tunughnak)","Ascidies, autochtone (tunughnak)",2005-03-04,2005-03-01,35004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5875,5875,17,28,"Game meat, native, beluga, eyes, raw","Gibier, viande, autochtone, b閘uga, yeux, crus",2005-03-04,2005-03-01,35010,Delphinapterus leucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5876,5876,17,28,"Game meat, native, beluga, flipper, raw","Gibier, viande, autochtone, b閘uga, nageoire, crue",2005-03-04,2005-03-01,35012,Delphinapterus leucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5877,5877,17,28,"Game meat, native, beluga, liver, raw","Gibier, viande, autochtone, b閘uga, foie, cru",2005-03-04,2005-03-01,35013,Delphinapterus leucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5879,5879,15,28,"Fish, blackfish, native, whole","Poisson, bar noir (m閞ou noir), autochtone, entier",2005-03-04,2005-03-01,35016,Dallia pectoralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5881,5881,15,28,"Chiton, leathery, gumboots, native","Chiton, ""leathery, gumboots"", autochtone",2005-03-04,2005-03-01,35026,Katharina tunicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5882,5882,15,28,"Fish, devilfish, native, meat","Poisson, diable de mer (Mante), autochtone, viande",2005-03-04,2005-03-01,35034,Myoxocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5883,5883,11,28,"Fireweed, native, young leaves, raw","蓀ilobe ?feuilles 閠roites, autochtone, feuilles tendres, crues",2005-03-04,2005-03-01,35038,Chamerion angustifolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,5884,15,28,"Fish, herring eggs on giant kelp, native, Pacific","Poisson, oeufs de hareng, sur algue g閍nte, autochtone, pacifique",2005-03-04,2005-03-01,35039,Clupea harengus pallasi Valenciennes & Macrocystis integrifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5885,5885,15,28,"Fish, herring eggs, native, Pacific, dry","Poisson, hareng, autochtone, oeufs, pacifique, d閟hydrat閟",2005-03-04,2005-03-01,35040,Clupea harengus pallasi Valenciennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5886,5886,15,28,"Fish, herring eggs, native, Pacific, raw","Poisson, hareng, autochtone, oeufs, pacifique, crus",2005-03-04,2005-03-01,35041,Clupea harengus pallasi Valenciennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887,5887,15,28,"Fish, herring, native, Pacific, air-dried, packed in oil","Poisson, hareng, autochtone, pacifique, d閟hydrat? dans l`huile",2005-03-04,2005-03-01,35042,Clupea harengus pallasi Valenciennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5888,5888,15,28,"Fish, lingcod, native, liver","Poisson, morue-lingue, autochtone, foie",2005-03-04,2005-03-01,35047,Ophiodon elongatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5889,5889,11,28,"Mashu roots, (sweetvetch) native, raw","Sinfoin alpin, racines, autochtone, crues",2005-03-04,2005-03-01,35050,Hedysarum alpinum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5890,5890,17,28,"Game meat, native, bearded seal, (oogruk), air-dried","Gibier, viande, autochtone, phoque barbu, (oogruk), d閟hydrat?,2005-03-04,2005-03-01,35055,Erignathus barbatus
5891,5891,4,28,Animal fat", native, bearded seal," oil (oogruk oil)""","Gras animal, autochtone, phoque barbu, huile (oogruk)",2005-03-04,2005-03-01,35057,Erignathus barbatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892,5892,15,28,"Fish, oopah (tunicata), native, whole animal","Poisson, oopah (tunicata), autochtone, entier",2005-03-04,2005-03-01,35058,Tunicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5893,5893,17,28,"Game meat, native, horned owl, raw","Gibier, viande, autochtone, hibou stri? cru",2005-03-04,2005-03-01,35059,Bubo virgimianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,5894,15,28,"Fish, pike, northern, native, liver","Poisson, grand brochet, autochtone, foie",2005-03-04,2005-03-01,35060,Esox lucius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,5895,15,28,"Fish, salmon, native, tipnuk, fermented","Poisson, saumon, autochtone, tipnuk, ferment?,2005-03-04,2005-03-01,35064,
5896,5896,15,28,Fish", salmon, native, king or chinook, kippered," canned""","Poisson, saumon, autochtone, royal ou quinnat, l間鑢ement sal?et fum? conserve",2005-03-04,2005-03-01,35065,Oncorhynchus tshawytscha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5897,5897,15,28,"Fish, salmon, native, king or chinook, smoked, canned","Poisson, saumon, autochtone, royal ou quinnat, fum? conserve",2005-03-04,2005-03-01,35066,Oncorhynchus tshawytscha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5898,5898,15,28,"Fish, salmon, native, king or chinook, smoked, brined","Poisson, saumon, autochtone, royal ou quinnat, fum? saumur?,2005-03-04,2005-03-01,35067,Oncorhynchus tshawytscha
5899,5899,15,28,Fish", salmon, native, king or chinook," liver""","Poisson, saumon, autochtone, royal ou quinnat, foie",2005-03-04,2005-03-01,35068,Oncorhynchus tshawytscha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5900,5900,11,28,"Sourdock (sorrel), native, young leaves","Rumex petite-oseille, autochtone, feuilles tendres",2005-03-04,2005-03-01,35074,Rumex articus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901,5901,17,28,"Game meat, native, walrus, dry","Gibier, viande, autochtone, morse, d閟hydrat?,2005-03-04,2005-03-01,35079,Odohenus rosmarus
5902,5902,17,28,Game meat", native, deer (venison), sitka," raw""","Gibier, viande, autochtone, cerf de Sitka (venaison), cru",2005-03-04,2005-03-01,35080,Odocoileus spp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5903,5903,17,28,"Game meat, native, walrus, liver, raw","Gibier, viande, autochtone, morse, foie, cru",2005-03-04,2005-03-01,35083,Odohenus rosmarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5904,5904,4,28,"Animal fat, native, walrus, oil","Gras animal, autochtone, morse, huile",2005-03-04,2005-03-01,35084,Odohenus rosmarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5905,5905,17,28,"Game meat, native, bowhead, blubber","Gibier, viande, autochtone, baleine bor閍le, lard",2005-03-04,2005-03-01,35085,Balaena mysticetus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5906,5906,17,28,"Game meat, native, bowhead, muktuk","Gibier, viande, autochtone, baleine bor閍le, muktuk",2005-03-04,2005-03-01,35086,Balaena mysticetus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,5907,4,28,"Animal fat, native, bowhead, oil","Animal fat, autochtone, baleine bor閍le, huile",2005-03-04,2005-03-01,35087,Balaena mysticetus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5908,5908,11,28,"Willow, native, leaves in oil","Feuilles de saule, autochtone, dans l'huile",2005-03-04,2005-03-01,35092,Salix pulchra Cham.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5909,5909,11,28,"Willow, native, young leaves, chopped","Feuilles de saule, autochtone, tendres, hach閑s",2005-03-04,2005-03-01,35093,Salix pulchra Cham.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5910,5910,18,28,"Bread, 'fry bread', made with lard (Navajo)","Pain, frit (""fry bread"") avec saindoux, (Navajo)",2005-03-04,2005-03-01,35142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5911,5911,22,0,Tamale (Navajo),Tamale (Navajo),2005-03-04,2005-03-01,35147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5912,5912,15,28,"Fish, burbot (loche), native, liver, baked","Poisson, lotte (loche), autochtone, foie, cuit au four",2005-04-19,,,Lota lota (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5913,5913,15,28,"Fish, burbot (loche), native, skin, raw","Poisson, lotte (loche), autochtone, peau, crue",2005-04-19,,,Lota lota (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5914,5914,15,28,"Fish, burbot (loche), native, skin, baked","Poisson, lotte (loche), autochtone, peau, cuite au four",2005-04-19,,,Lota lota (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5915,5915,15,28,"Fish, burbot (loche), native, head, baked","Poisson, lotte (loche), autochtone, t阾e, cuite au four",2005-04-19,,,Lota lota (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5916,5916,20,3,"Grains, tapioca, pearl, cooked","Grains c閞閍liers, tapioca, perl? cuit",2005-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917,5917,20,3,"Grains, quinoa, cooked","Grains c閞閍liers, quinoa, cuit",2005-04-21,,20137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918,5918,16,3,"Lentils, pink, boiled","Lentilles, roses, bouillies",2005-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5919,5919,15,28,"Fish, sculpin, native, raw","Poisson, chabot, autochtone, cru",2005-04-21,,,Acanthocottus groenlandicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,5920,16,3,"Vermicelli, made from soy, cooked","Vermicelle de soya, cuits",2005-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5921,5921,15,28,"Fish, cisco (lake herring, tullibee), native, smoked, dried","Poisson, cisco (hareng de lac), autochtone, fum? d閟hydrat?,2005-05-11,,,Coregonus autumnalis
5922,5922,15,28,Fish", cisco (lake herring, tullibee), native," baked""","Poisson, cisco (hareng de lac), autochtone, cuit au four",2005-05-11,,,Coregonus autumnalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5923,5923,15,28,"Fish, whitefish, native, smoked, dried","Poisson, cor間one de lac, autochtone, fum? d閟hydrat?,2005-06-23,,,Coregonus clupeaformis
5924,5924,15,28,Fish", whitefish, native, smoked," baked""","Poisson, cor間one de lac, autochtone, fum閑s, au four",2005-06-23,,,Coregonus clupeaformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,5925,15,28,"Fish, whitefish, native, eggs, baked","Poisson, cor間one de lac, autochtone, oeufs, au four",2005-06-23,,,Coregonus clupeaformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926,5926,15,28,"Fish, whitefish, native, head, baked","Poisson, cor間one de lac, autochtone, t阾e, au four",2005-06-23,,,Coregonus clupeaformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5927,5927,15,28,"Fish, whitefish, native, esophagus, raw","Poisson, cor間one de lac, autochtone, oesophage, cru",2005-06-28,,,Coregonus clupeaformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5928,5928,15,28,"Fish, salmon, native, eggs, raw","Poisson, saumon, autochtone, oeufs, cru",2005-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,5929,5,28,"Goose, wild (Canada goose), native, meat, smoked, dried","Bernache du canada (outarde), autochtone, viande, fum閑, d閟hydrat閑",2005-06-29,,,Branta canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5930,5930,5,28,"Goose, wild (Canada goose), native, meat and skin, dried, boiled","Bernache du canada (outarde), autochtone, viande et peau, d閟hydrat閑, bouillie",2005-06-29,,,Branta canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5931,5931,5,28,"Duck, wild, native, cooked","Canard sauvage, autochtone, cuit",2005-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5932,5932,5,28,"Ptarmigan, native, meat, raw","Lagop鑔e, autochtone, viande, crue",2005-06-29,,,Lagopus sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,5933,5,28,"Ptarmigan, native, meat, cooked","Lagop鑔e, autochtone, viande, cuite",2005-06-29,,,Lagopus sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5934,5934,5,28,"Spruce grouse, native, meat, raw","T閠ras du Canada, autochtone, viande, crue",2005-06-29,,,Dendragus canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,5935,5,28,"Spruce grouse, native, meat, cooked","T閠ras du Canada, autochtone, viande, cuite",2005-06-29,,,Dendragus canadensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5936,5936,11,28,"Netted willow, native, leaves, raw","Saule r閠icul? autochtone, feuilles, crus",2005-06-29,,,Salix reticulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,5937,11,28,"Mountain sorrel, native, leaves, raw","Rumex petite-oseille, autochtone, feuilles, crus",2005-06-29,,,Oxyria digyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,5938,9,28,"Black crowberry (curlewberry), native","Camarine noire, autochtone",2005-06-29,,,Empetrum nigrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,5939,9,28,"Cloudberry (bakeapple), native",Chicout? autochtone,2005-06-29,,,Rubus chamaemorus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,5940,15,28,"Sea cucumber, native","Concombre de mer (holothurie), autochtone",2005-06-29,,,Cucumaria frondosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,5943,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 0mm (0"") trim, raw","Boeuf, 閜aule, r魌i de c魌es crois閑s, d閟oss? maigre et gras, 0mm (0"") par? cru",2006-01-06,,23513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,5944,13,23,"Beef, chuck, cross rib roast, boneless, lean and fat, 3mm (1/8"") trim, raw","Boeuf, 閜aule, r魌i de c魌es crois閑s, d閟oss? maigre et gras, 3mm (1/8"") par? cru",2006-01-06,,23513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,5945,13,23,"Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, raw","Boeuf, 閜aule, r魌i de palette, d閟oss? maigre et gras, 3mm (1/8'') par? cru",2006-01-06,,13815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,5946,13,23,"Beef, chuck, blade roast, boneless, lean, raw","Boeuf, 閜aule, r魌i de palette, d閟oss? maigre, cru",2006-01-06,,13293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,5948,13,23,"Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, cooked, braised","Boeuf, 閜aule, r魌i de palette, d閟oss? maigre et gras, 3mm (1/8'') par? cuit, brais?,2006-01-16,,13816,
5949,5949,13,23,Beef", chuck, blade roast, boneless, lean, cooked," braised""","Boeuf, 閜aule, r魌i de palette, d閟oss? maigre, cuit, brais?,2006-01-16,,13382,
5950,5950,13,23,Beef", chuck, blade steak, boneless, lean and fat," 0mm (0"""") trim"," raw""","Boeuf, 閜aule, bifteck de palette, d閟oss? maigre et gras, 0mm (0"") par? cru",2006-01-16,,23143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,5952,13,23,"Beef, chuck, blade steak, boneless, lean, raw","Boeuf, 閜aule, bifteck de palette, d閟oss? maigre, cru",2006-01-16,,23080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,5955,13,23,"Beef, chuck, blade steak, with bone, lean, cooked, braised","Boeuf, 閜aule, bifteck de palette, avec os, maigre, cuit, brais?,2006-01-16,,23077,
5956,5956,9,0,Clementine"," raw""","Cl閙entine, crue",2006-02-27,2005-08-01,09433,Citrus clementina hort. ex Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
